Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00642-A00792,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181105_20181111,LS-055By20181105_20181111,LS-061By20181105_20181111,GA-593By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,94752,0,96768
WB2018A00642-A00792,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181105_20181111,LS-055By20181105_20181111,LS-061By20181105_20181111,GA-593By20181105_20181111,FT-077By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,94752,619,96768
WB2018A00642-A00792,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181105_20181111,LS-055By20181105_20181111,LS-061By20181105_20181111,GA-593By20181105_20181111,FT-077By20181105_20181111,CR-049By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,94133,0,96768
WB2018A00642-A00792,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181105_20181111,LS-055By20181105_20181111,LS-061By20181105_20181111,GA-593By20181105_20181111,FT-077By20181105_20181111,CR-049By20181105_20181111,MS-026By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,94133,5971,96768
WB2018A00642-A00792,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181105_20181111,LS-055By20181105_20181111,LS-061By20181105_20181111,GA-593By20181105_20181111,FT-077By20181105_20181111,CR-049By20181105_20181111,MS-026By20181105_20181111,LS-067By20181105_20181111,,,,,,,,,,,,,,,,,,,-1,88162,0,96768
WB2018900582-A00188,PT-106By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32400,1350,32400
WB2018900582-A00188,PT-106By20181105_20181111,FN-010By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31050,0,32400
WB2018900582-A00188,PT-106By20181105_20181111,FN-010By20181105_20181111,PT-106By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31050,0,32400
WB2018900582-A00188,PT-106By20181105_20181111,FN-010By20181105_20181111,PT-106By20181105_20181111,FN-010By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,31050,25,32400
WB2018A00629-C00034,CR-022By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,PL-022By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,PL-022By20181105_20181111,ME-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,PL-022By20181105_20181111,ME-005By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,30720,0,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,PL-022By20181105_20181111,ME-005By20181105_20181111,SB-001By20181105_20181111,LS-061By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,30720,320,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,PL-022By20181105_20181111,ME-005By20181105_20181111,SB-001By20181105_20181111,LS-061By20181105_20181111,CR-031By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,30400,960,30720
WB2018A00629-C00034,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-002By20181029_20181104,DM-005By20181029_20181104,PL-006By20181029_20181104,GP-005By20181029_20181104,PL-022By20181105_20181111,ME-005By20181105_20181111,SB-001By20181105_20181111,LS-061By20181105_20181111,CR-031By20181105_20181111,FT-088By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,-1,29440,1686,30720
WB2018A00643-A00809,CR-022By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,96768,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96768,2016,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,94752,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,94752,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,94752,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,12,94752,4032,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,90720,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,90720,2016,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,GA-593By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,88704,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,GA-593By20181105_20181111,FT-091By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,88704,1489,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,GA-593By20181105_20181111,FT-091By20181105_20181111,CR-049By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,87215,2016,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,GA-593By20181105_20181111,FT-091By20181105_20181111,CR-049By20181105_20181111,MS-039By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,85199,0,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,GA-593By20181105_20181111,FT-091By20181105_20181111,CR-049By20181105_20181111,MS-039By20181105_20181111,MS-040By20181105_20181111,,,,,,,,,,,,,,,,,,,19,85199,2089,96768
WB2018A00643-A00809,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-001By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-011By20181029_20181104,GP-005By20181029_20181104,ME-005By20181029_20181104,SB-001By20181029_20181104,PL-023By20181029_20181104,LS-026By20181105_20181111,LS-075By20181105_20181111,GA-593By20181105_20181111,FT-091By20181105_20181111,CR-049By20181105_20181111,MS-039By20181105_20181111,MS-040By20181105_20181111,LS-067By20181105_20181111,,,,,,,,,,,,,,,,,,-1,83110,1986,96768
WB2018A00658-A00964,PT-118By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,120,1,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,119,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,SM-002By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,119,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,119,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MS-026By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,119,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MS-026By20181105_20181111,MK-011By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,119,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MS-026By20181105_20181111,MK-011By20181105_20181111,CR-025By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,119,0,120
WB2018A00658-A00964,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-026By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-596By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MS-026By20181105_20181111,MK-011By20181105_20181111,CR-025By20181105_20181111,PK-011By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,-1,119,0,120
WB2018A00458-C00040,DK-011By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,0,96
WB2018A00458-C00040,DK-011By20181022_20181028,PL-018By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,96,33,96
WB2018B00038-A04886,CR-022By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24000,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24000,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24000,500,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,LK-006By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,LK-006By20181105_20181111,GA-593By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,LK-006By20181105_20181111,GA-593By20181105_20181111,LK-004By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,23500,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,LK-006By20181105_20181111,GA-593By20181105_20181111,LK-004By20181105_20181111,FT-087By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,23500,75,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,LK-006By20181105_20181111,GA-593By20181105_20181111,LK-004By20181105_20181111,FT-087By20181105_20181111,CR-049By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,23425,0,24000
WB2018B00038-A04886,CR-022By20181029_20181104,OV-058By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-019By20181105_20181111,DM-005By20181105_20181111,PL-011By20181105_20181111,GP-005By20181105_20181111,ME-005By20181105_20181111,PL-018By20181105_20181111,SB-001By20181105_20181111,LS-031By20181105_20181111,LK-006By20181105_20181111,GA-593By20181105_20181111,LK-004By20181105_20181111,FT-087By20181105_20181111,CR-049By20181105_20181111,MS-039By20181105_20181111,,,,,,,,,,,,,,,,,,,19,23425,0,24000
