Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,,,,,,,,,,,,,,,,,,,,,,,,,,12,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,,,,,,,,,,,,,,,,,,,,,,,,,13,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,,,,,,,,,,,,,,,,,,,,,,,,14,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,OV-123,,,,,,,,,,,,,,,,,,,,,,,15,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,OV-123,SB-001,,,,,,,,,,,,,,,,,,,,,,16,12727,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,OV-123,SB-001,PL-003,,,,,,,,,,,,,,,,,,,,,17,12727,1144,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,OV-123,SB-001,PL-003,LS-025,,,,,,,,,,,,,,,,,,,,18,11583,0,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,OV-123,SB-001,PL-003,LS-025,FT-086,,,,,,,,,,,,,,,,,,,19,11583,287,13728
WB2018A00667-C00011,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-011,GP-005,ME-005,ME-007,PT-104,OV-121,EX-004,DM-004,OV-123,SB-001,PL-003,LS-025,FT-086,SA-001,,,,,,,,,,,,,,,,,,-1,11296,529,13728
WB2018A00514-C00250,LS-020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3840,32,3840
WB2018A00514-C00250,LS-020,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,FN-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,FN-010,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,FN-010,PT-106,FN-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,FN-010,PT-106,FN-010,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,FN-010,PT-106,FN-010,PT-106,FN-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3808,0,3840
WB2018A00514-C00250,LS-020,PT-106,FN-007,PT-106,FN-010,PT-106,FN-010,PT-106,FN-007,MS-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3808,275,3840
WB2018900583-A00189,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32400,1350,32400
WB2018900583-A00189,PT-106,FN-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31050,0,32400
WB2018900583-A00189,PT-106,FN-010,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31050,135,32400
WB2018900583-A00189,PT-106,FN-010,PT-106,FN-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,30915,390,32400
WB2018900581-A00187,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32130,1620,32130
WB2018900581-A00187,PT-106,FN-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30510,0,32130
WB2018900581-A00187,PT-106,FN-007,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30510,0,32130
WB2018900581-A00187,PT-106,FN-007,PT-106,FN-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,30510,255,32130
WB2018A00518-C00172,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54912,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54912,1144,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,,,,,,,,,,,,,,,,,,,,,,,,,,,11,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,,,,,,,,,,,,,,,,,,,,,,,,,,12,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,,,,,,,,,,,,,,,,,,,,,,,,,13,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,,,,,,,,,,,,,,,,,,,,,,,,14,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,,,,,,,,,,,,,,,,,,,,,,,15,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,,16,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,,,,,,,,,,,,,,,,,,,,,17,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,,,,,,,,,,,,,,,,,,,,18,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,,,,,,,,,,,,,,,,,,,19,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,,,,,,,,,,,,,,,,,,20,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,,,,,,,,,,,,,,,,,21,53768,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,FT-089,,,,,,,,,,,,,,,,22,53768,56,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,FT-089,GA-601,,,,,,,,,,,,,,,23,53712,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,FT-089,GA-601,MS-016,,,,,,,,,,,,,,24,53712,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,FT-089,GA-601,MS-016,MS-018,,,,,,,,,,,,,25,53712,0,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,FT-089,GA-601,MS-016,MS-018,IN-010,,,,,,,,,,,,26,53712,9270,54912
WB2018A00518-C00172,ME-004,SP-007,PL-024,DR-004,EX-017,DM-005,PL-007,ME-005,GP-007,PT-100,OV-125,OV-133,DK-012,DK-004,SB-001,PL-023,LS-026,TM-081,LK-006,TM-081,HM-006,FT-089,GA-601,MS-016,MS-018,IN-010,LS-068,,,,,,,,,,,-1,44442,0,54912
WB2018A00703-A00190,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33750,0,33750
WB2018A00703-A00190,PT-106,FN-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33750,0,33750
WB2018A00703-A00190,PT-106,FN-007,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,33750,0,33750
WB2018A00703-A00190,PT-106,FN-007,PT-106,FN-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,33750,375,33750
WB2018A00228-A00166,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00228-A00166,ME-004,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,572,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,,,,,,,,,,,,,,,,,,,,,,,,,,,11,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,12,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,,,,,,,,,,,,,,,,,,,,,,,,,13,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,,,,,,,,,,,,,,,,,,,,,,,,14,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,,,,,,,,,,,,,,,,,,,,,,,15,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,,,,,,,,,,,,,,,,,,,,,,16,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,,,,,,,,,,,,,,,,,,,,,17,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,,,,,,,,,,,,,,,,,,,,18,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,,,,,,,,,,,,,,,,,,,19,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,,,,,,,,,,,,,,,,,,20,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,,,,,,,,,,,,,,,,,21,54340,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,,,,,,,,,,,,,,,,22,54340,1144,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,,,,,,,,,,,,,,,23,53196,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,,,,,,,,,,,,,,24,53196,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,,,,,,,,,,,,,25,53196,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,,,,,,,,,,,,26,53196,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,AT-001,,,,,,,,,,,27,53196,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,AT-001,HM-006,,,,,,,,,,28,53196,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,AT-001,HM-006,FT-089,,,,,,,,,29,53196,62,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,AT-001,HM-006,FT-089,MS-016,,,,,,,,30,53134,0,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,AT-001,HM-006,FT-089,MS-016,MS-018,,,,,,,31,53134,7560,54912
WB2018A00228-A00166,ME-004,SP-005,PL-024,DR-005,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-100,OV-077,DK-009,DK-008,DM-006,OV-178,SB-001,ES-001,GA-601,LS-051,LK-006,HM-006,AT-001,HM-006,FT-089,MS-016,MS-018,LS-064,,,,,,-1,45574,0,54912
WB2018A00653-A00532,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75264,1568,75264
WB2018A00653-A00532,ME-004,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73696,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,73696,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,73696,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,73696,784,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,72912,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,72912,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,72912,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,72912,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,72912,784,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,,,,,,,,,,,,,,,,,,,,,,,,,,,11,72128,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,,,,,,,,,,,,,,,,,,,,,,,,,,12,72128,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,,,,,,,,,,,,,,,,,,,,,,,,,13,72128,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,CR-049,,,,,,,,,,,,,,,,,,,,,,,,14,72128,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,CR-049,FT-081,,,,,,,,,,,,,,,,,,,,,,,15,72128,250,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,CR-049,FT-081,GA-559,,,,,,,,,,,,,,,,,,,,,,16,71878,1588,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,CR-049,FT-081,GA-559,MS-017,,,,,,,,,,,,,,,,,,,,,17,70290,0,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,CR-049,FT-081,GA-559,MS-017,MS-019,,,,,,,,,,,,,,,,,,,,18,70290,3681,75264
WB2018A00653-A00532,ME-004,SP-005,PL-024,DR-006,EX-018,DM-005,PL-002,GP-005,PL-001,ME-005,LU-043,LS-033,IS-010,CR-049,FT-081,GA-559,MS-017,MS-019,MK-022,,,,,,,,,,,,,,,,,,,-1,66609,0,75264
WB2018A00652-C00057,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,11,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,,12,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,LS-061,,,,,,,,,,,,,,,,,,,,,,,,,13,30720,0,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,LS-061,CR-031,,,,,,,,,,,,,,,,,,,,,,,,14,30720,320,30720
WB2018A00652-C00057,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,LS-061,CR-031,FT-057,,,,,,,,,,,,,,,,,,,,,,,-1,30400,2804,30720
WB2018A00461-A00927,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2304,0,2304
WB2018A00461-A00927,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2304,0,2304
WB2018A00461-A00927,CR-022,OV-058,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2304,0,2304
WB2018A00461-A00927,CR-022,OV-058,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2304,0,2304
