Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,,,,,,,,,,,,,,,,,,,19,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,,,,,,,,,,,,,,,,,,20,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,,21,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,,,,,,,,,,,,,,,,22,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,,,,,,,,,,,,,,,23,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,,,,,,,,,,,,,,24,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,,,,,,,,,,,,,25,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,TM-081By20181105_20181111,,,,,,,,,,,,26,96.0,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,TM-081By20181105_20181111,FT-081By20181105_20181111,,,,,,,,,,,27,96.0,2.6660839160839163,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,TM-081By20181105_20181111,FT-081By20181105_20181111,GA-601By20181105_20181111,,,,,,,,,,28,93.33391608391608,1.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,TM-081By20181105_20181111,FT-081By20181105_20181111,GA-601By20181105_20181111,MS-017By20181105_20181111,,,,,,,,,29,92.33391608391608,0.0,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,TM-081By20181105_20181111,FT-081By20181105_20181111,GA-601By20181105_20181111,MS-017By20181105_20181111,MS-019By20181105_20181111,,,,,,,,30,92.33391608391608,0.9248251748251748,96.0
WB2018A00542-A00246,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-017By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-133By20181105_20181111,GP-005By20181105_20181111,PT-086By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,SB-001By20181105_20181111,ES-001By20181105_20181111,LS-044By20181105_20181111,LU-043By20181105_20181111,FT-081By20181105_20181111,TM-081By20181105_20181111,FT-081By20181105_20181111,GA-601By20181105_20181111,MS-017By20181105_20181111,MS-019By20181105_20181111,LS-068By20181105_20181111,,,,,,,-1,91.4090909090909,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,2.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-065By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-065By20181105_20181111,LU-043By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-065By20181105_20181111,LU-043By20181105_20181111,TM-081By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-065By20181105_20181111,LU-043By20181105_20181111,TM-081By20181105_20181111,HM-006By20181105_20181111,,,,,,,,,,,,,,,,,,,19,94.0,0.0,96.0
WB2018A00627-C00208,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,ME-005By20181029_20181104,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-008By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-065By20181105_20181111,LU-043By20181105_20181111,TM-081By20181105_20181111,HM-006By20181105_20181111,FT-066By20181105_20181111,,,,,,,,,,,,,,,,,,20,94.0,0.5541958041958042,96.0
